player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
chavj001,200104072saint-marys-mn,10,True,p/dh,0,0,0,0,0,0,,,,,,,,,0,1,,,1.0,8,9,9,2,0,10,13,,,,,0-11,
chavj001,200104071saint-marys-mn,10,True,p,0,0,0,0,0,0,,,,,,,,,0,4,,,5.0,12,8,6,4,1,26,31,3,,,,0-10,
chavj001,200104241augsburg,10,True,p,0,0,0,0,0,0,,,,,,,,,0,3,,,6.0,9,6,3,0,2,27,29,,,,,1-16,
chavj001,200104242augsburg,8,False,dh,1,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,
chavj001,200105021bethel-mn,10,True,p,0,0,0,0,0,0,,,,,,,,,0,0,,,4.0,9,8,7,4,2,21,25,,,,,2-19,
chavj001,200105022bethel-mn,7,True,1b,3,0,1,0,0,0,,,,,,,,1,9,0,1,,,,,,,,,,,,,,,
chavj001,200104080carleton,6,True,p,0,0,0,0,0,0,,,,,,,,,0,1,,,1.0,1,0,0,1,0,4,5,,,,,,
chavj001,200104181macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,0,3,,,7.0,4,3,1,2,1,27,29,1,,,,1-13,
chavj001,200104182macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,0,0,,,6.2,11,7,3,1,7,30,33,,,,,1-14,
chavj001,200104261st-benedict,10,True,p,0,0,0,0,0,0,,,,,,,,,0,3,,,6.0,10,8,1,1,5,28,31,,,,,1,
chavj001,200104262st-benedict,7,True,p,3,0,0,0,1,1,,,,,,,,,0,0,,,8.0,8,4,2,2,1,35,38,,1,,,1,
chavj001,200104171st-catherine,10,True,p,0,0,0,0,0,0,,,,,,,,,0,2,,,7.0,2,1,1,5,2,22,27,2,,,1-12,,
chavj001,200105041macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,1,1,,,7.0,4,2,2,3,4,23,27,1,,,,2-20,
chavj001,200105042macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,1,3,,,7.0,11,8,3,1,3,34,38,,,,,2-21,
chavj001,200104211macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,0,0,,,5.0,13,11,3,1,5,30,32,2,,,,1-15,
chavj001,200103061macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,0,1,,,4.0,7,4,4,3,4,16,19,,,,,0-1,
chavj001,200104281macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,0,2,,,7.0,6,1,1,1,3,28,29,,,,1,,
chavj001,200104282macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,1,0,,,3.0,4,1,1,1,3,12,13,,,,,,
chavj001,200103140minn-morris,10,True,p,0,0,0,0,0,0,,,,,,,,,0,2,,,2.0,1,0,0,0,1,7,7,,,,,,
chavj001,200104101macalester,10,True,p,0,0,0,0,0,0,,,,,,,,,1,0,1,,4.2,6,11,4,10,1,20,30,1,,,,0-12,
